time_s,temperature_C,pwm,heat_cool,safety,heat_pwm_firmware,cool_pwm_firmware,limit_C
306.46,23.29,0,0,OK,0,0,60.00
306.97,23.29,0,0,OK,0,0,60.00
307.48,23.29,0,0,OK,0,0,60.00
307.98,23.29,0,0,OK,0,0,60.00
308.49,23.29,0,0,OK,0,0,60.00
309.00,23.29,0,0,OK,0,0,60.00
309.51,23.29,0,0,OK,0,0,60.00
310.01,23.29,0,0,OK,0,0,60.00
310.52,23.29,0,0,OK,0,0,60.00
311.03,23.29,0,0,OK,0,0,60.00
311.53,23.29,0,0,OK,0,0,60.00
312.04,23.29,0,0,OK,0,0,60.00
312.55,23.29,0,0,OK,0,0,60.00
313.05,23.29,0,0,OK,0,0,60.00
313.56,23.29,0,0,OK,0,0,60.00
314.07,23.29,0,0,OK,0,0,60.00
314.57,23.29,0,0,OK,0,0,60.00
315.08,23.29,0,0,OK,0,0,60.00
315.59,23.29,0,0,OK,0,0,60.00
316.09,23.29,0,0,OK,0,0,60.00
316.60,23.29,0,0,OK,0,0,60.00
317.11,23.29,0,0,OK,0,0,60.00
317.61,23.29,0,0,OK,0,0,60.00
318.12,23.29,0,0,OK,0,0,60.00
318.63,23.29,0,0,OK,0,0,60.00
319.14,23.29,0,0,OK,0,0,60.00
319.64,23.29,0,0,OK,0,0,60.00
320.15,23.29,0,0,OK,0,0,60.00
320.66,23.29,0,0,OK,0,0,60.00
321.16,23.29,0,0,OK,0,0,60.00
321.67,23.29,0,0,OK,0,0,60.00
322.18,23.29,0,0,OK,0,0,60.00
322.68,23.29,0,0,OK,0,0,60.00
323.19,23.29,0,0,OK,0,0,60.00
323.70,23.29,0,0,OK,0,0,60.00
324.20,23.29,0,0,OK,0,0,60.00
324.71,23.29,0,0,OK,0,0,60.00
325.22,23.29,0,0,OK,0,0,60.00
325.72,23.29,0,0,OK,0,0,60.00
326.23,23.29,0,0,OK,0,0,60.00
326.74,23.29,0,0,OK,0,0,60.00
327.24,23.29,0,0,OK,0,0,60.00
327.75,23.29,0,0,OK,0,0,60.00
328.26,23.29,0,0,OK,0,0,60.00
328.77,23.29,0,0,OK,0,0,60.00
329.27,23.29,0,0,OK,0,0,60.00
329.78,23.29,0,0,OK,0,0,60.00
330.29,23.29,0,0,OK,0,0,60.00
330.79,23.29,0,0,OK,0,0,60.00
331.30,23.29,0,0,OK,0,0,60.00
331.81,23.29,0,0,OK,0,0,60.00
332.31,23.29,0,0,OK,0,0,60.00
332.82,23.29,0,0,OK,0,0,60.00
333.33,23.29,0,0,OK,0,0,60.00
333.83,23.29,0,0,OK,0,0,60.00
334.34,23.29,0,0,OK,0,0,60.00
334.85,23.29,0,0,OK,0,0,60.00
335.35,23.29,0,0,OK,0,0,60.00
335.86,23.29,0,0,OK,0,0,60.00
336.37,23.29,0,0,OK,0,0,60.00
336.87,23.29,0,0,OK,0,0,60.00
337.38,23.29,0,0,OK,0,0,60.00
337.89,23.29,0,0,OK,0,0,60.00
338.39,23.29,0,0,OK,0,0,60.00
338.90,23.29,0,0,OK,0,0,60.00
339.41,23.29,0,0,OK,0,0,60.00
339.92,23.29,0,0,OK,0,0,60.00
340.42,23.29,0,0,OK,0,0,60.00
340.93,23.29,0,0,OK,0,0,60.00
341.44,23.29,0,0,OK,0,0,60.00
341.94,23.29,0,0,OK,0,0,60.00
342.45,23.29,0,0,OK,0,0,60.00
342.96,23.29,0,0,OK,0,0,60.00
343.46,23.29,0,0,OK,0,0,60.00
343.97,23.29,0,0,OK,0,0,60.00
344.48,23.29,0,0,OK,0,0,60.00
344.98,23.29,0,0,OK,0,0,60.00
345.49,23.29,0,0,OK,0,0,60.00
346.00,23.29,0,0,OK,0,0,60.00
346.50,23.29,0,0,OK,0,0,60.00
347.01,23.29,0,0,OK,0,0,60.00
347.52,23.29,0,0,OK,0,0,60.00
348.02,23.29,0,0,OK,0,0,60.00
348.53,23.29,0,0,OK,0,0,60.00
349.04,23.29,0,0,OK,0,0,60.00
349.55,23.29,0,0,OK,0,0,60.00
350.05,23.29,0,0,OK,0,0,60.00
350.56,23.29,0,0,OK,0,0,60.00
351.07,23.29,0,0,OK,0,0,60.00
351.57,23.29,0,0,OK,0,0,60.00
352.08,23.29,0,0,OK,0,0,60.00
352.59,23.29,0,0,OK,0,0,60.00
353.09,23.29,0,0,OK,0,0,60.00
353.60,23.29,0,0,OK,0,0,60.00
354.11,23.29,0,0,OK,0,0,60.00
354.61,23.29,0,0,OK,0,0,60.00
355.12,23.29,0,0,OK,0,0,60.00
355.63,23.29,0,0,OK,0,0,60.00
356.13,23.29,0,0,OK,0,0,60.00
356.64,23.29,0,0,OK,0,0,60.00
357.15,23.29,0,0,OK,0,0,60.00
357.65,23.29,0,0,OK,0,0,60.00
358.16,23.29,0,0,OK,0,0,60.00
358.67,23.29,0,0,OK,0,0,60.00
359.17,23.29,0,0,OK,0,0,60.00
359.68,23.29,0,0,OK,0,0,60.00
360.19,23.29,0,0,OK,0,0,60.00
360.70,23.29,0,0,OK,0,0,60.00
361.20,23.29,0,0,OK,0,0,60.00
361.71,23.29,0,0,OK,0,0,60.00
362.22,23.29,0,0,OK,0,0,60.00
362.72,23.29,0,0,OK,0,0,60.00
363.23,23.29,0,0,OK,0,0,60.00
363.74,23.29,0,0,OK,0,0,60.00
364.24,23.29,0,0,OK,0,0,60.00
364.75,23.29,0,0,OK,0,0,60.00
365.26,23.29,0,0,OK,0,0,60.00
365.76,23.29,0,0,OK,0,0,60.00
366.27,23.29,0,0,OK,0,0,60.00
366.78,23.29,0,0,OK,0,0,60.00
367.28,23.29,0,0,OK,0,0,60.00
367.79,23.29,0,0,OK,0,0,60.00
368.30,23.29,0,0,OK,0,0,60.00
368.80,23.29,0,0,OK,0,0,60.00
369.31,23.29,0,0,OK,0,0,60.00
369.82,23.29,0,0,OK,0,0,60.00
370.33,23.29,0,0,OK,0,0,60.00
370.83,23.29,0,0,OK,0,0,60.00
371.34,23.29,0,0,OK,0,0,60.00
371.85,23.29,0,0,OK,0,0,60.00
372.35,23.29,0,0,OK,0,0,60.00
372.86,23.29,0,0,OK,0,0,60.00
373.37,23.29,0,0,OK,0,0,60.00
373.87,23.29,0,0,OK,0,0,60.00
374.38,23.29,0,0,OK,0,0,60.00
374.89,23.29,0,0,OK,0,0,60.00
375.39,23.29,0,0,OK,0,0,60.00
375.90,23.29,0,0,OK,0,0,60.00
376.41,23.29,0,0,OK,0,0,60.00
376.91,23.29,0,0,OK,0,0,60.00
377.42,23.29,0,0,OK,0,0,60.00
377.93,23.29,0,0,OK,0,0,60.00
378.43,23.29,0,0,OK,0,0,60.00
378.94,23.29,0,0,OK,0,0,60.00
379.45,23.29,0,0,OK,0,0,60.00
379.95,23.29,0,0,OK,0,0,60.00
380.46,23.29,0,0,OK,0,0,60.00
380.97,23.29,0,0,OK,0,0,60.00
381.48,23.29,0,0,OK,0,0,60.00
381.98,23.29,0,0,OK,0,0,60.00
382.49,23.29,0,0,OK,0,0,60.00
383.00,23.29,0,0,OK,0,0,60.00
383.50,23.29,0,0,OK,0,0,60.00
384.01,23.29,0,0,OK,0,0,60.00
384.52,23.29,0,0,OK,0,0,60.00
385.02,23.29,0,0,OK,0,0,60.00
385.53,23.29,0,0,OK,0,0,60.00
386.04,23.29,0,0,OK,0,0,60.00
386.54,23.29,0,0,OK,0,0,60.00
387.05,23.29,0,0,OK,0,0,60.00
387.56,23.29,0,0,OK,0,0,60.00
388.06,23.29,0,0,OK,0,0,60.00
388.57,23.29,0,0,OK,0,0,60.00
389.08,23.29,0,0,OK,0,0,60.00
389.58,23.29,0,0,OK,0,0,60.00
390.09,23.29,0,0,OK,0,0,60.00
390.60,23.29,0,0,OK,0,0,60.00
391.11,23.29,0,0,OK,0,0,60.00
391.61,23.29,0,0,OK,0,0,60.00
392.12,23.29,0,0,OK,0,0,60.00
392.63,23.29,0,0,OK,0,0,60.00
393.13,23.29,0,0,OK,0,0,60.00
393.64,23.29,0,0,OK,0,0,60.00
394.14,23.29,0,0,OK,0,0,60.00
394.65,23.29,0,0,OK,0,0,60.00
395.16,23.29,0,0,OK,0,0,60.00
395.67,23.29,0,0,OK,0,0,60.00
396.17,23.29,0,0,OK,0,0,60.00
396.68,23.29,0,0,OK,0,0,60.00
397.19,23.29,0,0,OK,0,0,60.00
397.69,23.29,0,0,OK,0,0,60.00
398.20,23.29,0,0,OK,0,0,60.00
398.71,23.29,0,0,OK,0,0,60.00
399.21,23.29,0,0,OK,0,0,60.00
399.72,23.29,0,0,OK,0,0,60.00
400.23,23.29,0,0,OK,0,0,60.00
400.73,23.29,0,0,OK,0,0,60.00
401.24,23.29,0,0,OK,0,0,60.00
401.75,23.29,0,0,OK,0,0,60.00
402.25,23.29,0,0,OK,0,0,60.00
402.76,23.29,0,0,OK,0,0,60.00
403.27,23.29,0,0,OK,0,0,60.00
403.77,23.29,0,0,OK,0,0,60.00
404.28,23.29,0,0,OK,0,0,60.00
404.79,23.29,0,0,OK,0,0,60.00
405.30,23.29,0,0,OK,0,0,60.00
405.80,23.29,0,0,OK,0,0,60.00
406.31,23.29,0,0,OK,0,0,60.00
406.82,23.29,0,0,OK,0,0,60.00
407.32,23.29,0,0,OK,0,0,60.00
407.83,23.29,0,0,OK,0,0,60.00
408.34,23.29,0,0,OK,0,0,60.00
408.84,23.29,0,0,OK,0,0,60.00
409.35,23.29,0,0,OK,0,0,60.00
409.86,23.29,0,0,OK,0,0,60.00
410.36,23.29,0,0,OK,0,0,60.00
410.87,23.29,0,0,OK,0,0,60.00
411.38,23.29,0,0,OK,0,0,60.00
411.88,23.29,0,0,OK,0,0,60.00
412.39,23.29,0,0,OK,0,0,60.00
412.90,23.29,0,0,OK,0,0,60.00
413.41,23.29,0,0,OK,0,0,60.00
413.91,23.29,0,0,OK,0,0,60.00
414.42,23.29,0,0,OK,0,0,60.00
414.92,23.29,0,0,OK,0,0,60.00
415.43,23.29,0,0,OK,0,0,60.00
415.94,23.29,0,0,OK,0,0,60.00
416.45,23.29,0,0,OK,0,0,60.00
416.95,23.29,0,0,OK,0,0,60.00
417.46,23.29,0,0,OK,0,0,60.00
417.97,23.29,0,0,OK,0,0,60.00
418.47,23.29,0,0,OK,0,0,60.00
418.98,23.29,0,0,OK,0,0,60.00
419.49,23.29,0,0,OK,0,0,60.00
419.99,23.29,0,0,OK,0,0,60.00
420.50,23.29,0,0,OK,0,0,60.00
421.01,23.29,0,0,OK,0,0,60.00
421.52,23.29,0,0,OK,0,0,60.00
422.02,23.29,0,0,OK,0,0,60.00
422.53,23.29,0,0,OK,0,0,60.00
423.03,23.29,0,0,OK,0,0,60.00
423.54,23.29,0,0,OK,0,0,60.00
424.05,23.29,0,0,OK,0,0,60.00
424.55,23.29,0,0,OK,0,0,60.00
425.06,23.29,0,0,OK,0,0,60.00
425.57,23.29,0,0,OK,0,0,60.00
426.08,23.29,0,0,OK,0,0,60.00
426.58,23.29,0,0,OK,0,0,60.00
427.09,23.29,0,0,OK,0,0,60.00
427.60,23.29,0,0,OK,0,0,60.00
428.10,23.29,0,0,OK,0,0,60.00
428.61,23.29,0,0,OK,0,0,60.00
429.12,23.29,0,0,OK,0,0,60.00
429.62,23.29,0,0,OK,0,0,60.00
430.13,23.29,0,0,OK,0,0,60.00
430.64,23.29,0,0,OK,0,0,60.00
431.14,23.29,0,0,OK,0,0,60.00
431.65,23.29,0,0,OK,0,0,60.00
432.16,23.29,0,0,OK,0,0,60.00
432.66,23.29,0,0,OK,0,0,60.00
433.17,23.29,0,0,OK,0,0,60.00
433.68,23.29,0,0,OK,0,0,60.00
434.19,23.29,0,0,OK,0,0,60.00
434.69,23.29,0,0,OK,0,0,60.00
435.20,23.29,0,0,OK,0,0,60.00
435.70,23.29,0,0,OK,0,0,60.00
436.21,23.29,0,0,OK,0,0,60.00
436.72,23.29,0,0,OK,0,0,60.00
437.23,23.29,0,0,OK,0,0,60.00
437.73,23.29,0,0,OK,0,0,60.00
438.24,23.29,0,0,OK,0,0,60.00
438.75,23.29,0,0,OK,0,0,60.00
439.25,23.29,0,0,OK,0,0,60.00
439.76,23.29,0,0,OK,0,0,60.00
440.27,23.29,0,0,OK,0,0,60.00
440.77,23.29,0,0,OK,0,0,60.00
441.28,23.29,0,0,OK,0,0,60.00
441.79,23.29,0,0,OK,0,0,60.00
442.29,23.29,0,0,OK,0,0,60.00
442.80,23.29,0,0,OK,0,0,60.00
443.31,23.29,0,0,OK,0,0,60.00
443.81,23.29,0,0,OK,0,0,60.00
444.32,23.29,0,0,OK,0,0,60.00
444.83,23.29,0,0,OK,0,0,60.00
445.33,23.29,0,0,OK,0,0,60.00
445.84,23.29,0,0,OK,0,0,60.00
446.35,23.29,0,0,OK,0,0,60.00
446.86,23.29,0,0,OK,0,0,60.00
447.36,23.29,0,0,OK,0,0,60.00
447.87,23.29,0,0,OK,0,0,60.00
448.38,23.29,0,0,OK,0,0,60.00
448.88,23.29,0,0,OK,0,0,60.00
449.39,23.29,0,0,OK,0,0,60.00
449.90,23.29,0,0,OK,0,0,60.00
450.40,23.29,0,0,OK,0,0,60.00
450.91,23.29,0,0,OK,0,0,60.00
451.42,23.29,0,0,OK,0,0,60.00
451.92,23.29,0,0,OK,0,0,60.00
452.43,23.29,0,0,OK,0,0,60.00
452.94,23.29,0,0,OK,0,0,60.00
453.44,23.29,0,0,OK,0,0,60.00
453.95,23.29,0,0,OK,0,0,60.00
454.46,23.29,0,0,OK,0,0,60.00
454.96,23.29,0,0,OK,0,0,60.00
455.47,23.29,0,0,OK,0,0,60.00
455.98,23.29,0,0,OK,0,0,60.00
456.48,23.29,0,0,OK,0,0,60.00
456.99,23.29,0,0,OK,0,0,60.00
457.50,23.29,0,0,OK,0,0,60.00
458.01,23.29,0,0,OK,0,0,60.00
458.51,23.29,0,0,OK,0,0,60.00
459.02,23.29,0,0,OK,0,0,60.00
459.53,23.29,0,0,OK,0,0,60.00
460.03,23.29,0,0,OK,0,0,60.00
460.54,23.29,0,0,OK,0,0,60.00
461.05,23.29,0,0,OK,0,0,60.00
461.55,23.29,0,0,OK,0,0,60.00
462.06,23.29,0,0,OK,0,0,60.00
462.57,23.29,0,0,OK,0,0,60.00
463.07,23.29,0,0,OK,0,0,60.00
463.58,23.29,0,0,OK,0,0,60.00
464.09,23.29,0,0,OK,0,0,60.00
464.59,23.29,0,0,OK,0,0,60.00
465.10,23.29,0,0,OK,0,0,60.00
465.61,23.29,0,0,OK,0,0,60.00
466.11,23.29,0,0,OK,0,0,60.00
466.62,23.29,0,0,OK,0,0,60.00
467.13,23.29,0,0,OK,0,0,60.00
467.64,23.29,0,0,OK,0,0,60.00
468.14,23.29,0,0,OK,0,0,60.00
468.65,23.29,0,0,OK,0,0,60.00
469.16,23.29,0,0,OK,0,0,60.00
469.66,23.29,0,0,OK,0,0,60.00
470.17,23.29,0,0,OK,0,0,60.00
470.68,23.29,0,0,OK,0,0,60.00
471.18,23.29,0,0,OK,0,0,60.00
471.69,23.29,0,0,OK,0,0,60.00
472.20,23.29,0,0,OK,0,0,60.00
472.70,23.29,0,0,OK,0,0,60.00
473.21,23.29,0,0,OK,0,0,60.00
473.72,23.29,0,0,OK,0,0,60.00
474.22,23.29,0,0,OK,0,0,60.00
474.73,23.29,0,0,OK,0,0,60.00
475.24,23.29,0,0,OK,0,0,60.00
475.74,23.29,0,0,OK,0,0,60.00
476.25,23.29,0,0,OK,0,0,60.00
476.76,23.29,0,0,OK,0,0,60.00
477.26,23.29,0,0,OK,0,0,60.00
477.77,23.29,0,0,OK,0,0,60.00
478.28,23.29,0,0,OK,0,0,60.00
478.79,23.29,0,0,OK,0,0,60.00
479.29,23.29,0,0,OK,0,0,60.00
479.80,23.29,0,0,OK,0,0,60.00
480.31,23.29,0,0,OK,0,0,60.00
480.81,23.29,0,0,OK,0,0,60.00
481.32,23.29,0,0,OK,0,0,60.00
481.83,23.29,0,0,OK,0,0,60.00
482.33,23.29,0,0,OK,0,0,60.00
482.84,23.29,0,0,OK,0,0,60.00
483.35,23.29,0,0,OK,0,0,60.00
483.85,23.29,0,0,OK,0,0,60.00
484.36,23.29,0,0,OK,0,0,60.00
484.87,23.29,0,0,OK,0,0,60.00
485.37,23.29,0,0,OK,0,0,60.00
485.88,23.29,0,0,OK,0,0,60.00
486.39,23.29,0,0,OK,0,0,60.00
486.89,23.29,0,0,OK,0,0,60.00
487.40,23.29,0,0,OK,0,0,60.00
487.91,23.29,0,0,OK,0,0,60.00
488.42,23.29,0,0,OK,0,0,60.00
488.92,23.29,0,0,OK,0,0,60.00
489.43,23.29,0,0,OK,0,0,60.00
489.94,23.29,0,0,OK,0,0,60.00
490.44,23.29,0,0,OK,0,0,60.00
490.95,23.29,0,0,OK,0,0,60.00
491.46,23.29,0,0,OK,0,0,60.00
491.96,23.29,0,0,OK,0,0,60.00
492.47,23.29,0,0,OK,0,0,60.00
492.98,23.29,0,0,OK,0,0,60.00
493.48,23.29,0,0,OK,0,0,60.00
493.99,23.29,0,0,OK,0,0,60.00
494.50,23.29,0,0,OK,0,0,60.00
495.00,23.29,0,0,OK,0,0,60.00
495.51,23.29,0,0,OK,0,0,60.00
496.02,23.29,0,0,OK,0,0,60.00
496.52,23.29,0,0,OK,0,0,60.00
497.03,23.29,0,0,OK,0,0,60.00
497.54,23.29,0,0,OK,0,0,60.00
498.04,23.29,0,0,OK,0,0,60.00
498.55,23.29,0,0,OK,0,0,60.00
499.06,23.29,0,0,OK,0,0,60.00
499.57,23.29,0,0,OK,0,0,60.00
500.07,23.29,0,0,OK,0,0,60.00
500.58,23.29,0,0,OK,0,0,60.00
501.09,23.29,0,0,OK,0,0,60.00
501.59,23.29,0,0,OK,0,0,60.00
502.10,23.29,0,0,OK,0,0,60.00
502.61,23.29,0,0,OK,0,0,60.00
503.11,23.29,0,0,OK,0,0,60.00
503.62,23.29,0,0,OK,0,0,60.00
504.13,23.29,0,0,OK,0,0,60.00
504.63,23.29,0,0,OK,0,0,60.00
505.14,23.29,0,0,OK,0,0,60.00
505.65,23.29,0,0,OK,0,0,60.00
506.15,23.29,0,0,OK,0,0,60.00
506.66,23.29,0,0,OK,0,0,60.00
507.17,23.29,0,0,OK,0,0,60.00
507.67,23.29,0,0,OK,0,0,60.00
508.18,23.29,0,0,OK,0,0,60.00
508.69,23.29,0,0,OK,0,0,60.00
509.20,23.29,0,0,OK,0,0,60.00
509.70,23.29,0,0,OK,0,0,60.00
510.21,23.29,0,0,OK,0,0,60.00
510.72,23.29,0,0,OK,0,0,60.00
511.22,23.29,0,0,OK,0,0,60.00
511.73,23.29,0,0,OK,0,0,60.00
512.24,23.29,0,0,OK,0,0,60.00
512.74,23.29,0,0,OK,0,0,60.00
513.25,23.29,0,0,OK,0,0,60.00
513.76,23.29,0,0,OK,0,0,60.00
514.26,23.29,0,0,OK,0,0,60.00
514.77,23.29,0,0,OK,0,0,60.00
515.28,23.29,0,0,OK,0,0,60.00
515.78,23.29,0,0,OK,0,0,60.00
516.29,23.29,0,0,OK,0,0,60.00
516.80,23.29,0,0,OK,0,0,60.00
517.30,23.29,0,0,OK,0,0,60.00
517.81,23.29,0,0,OK,0,0,60.00
518.32,23.29,0,0,OK,0,0,60.00
518.82,23.29,0,0,OK,0,0,60.00
519.33,23.29,0,0,OK,0,0,60.00
519.84,23.29,0,0,OK,0,0,60.00
520.34,23.29,0,0,OK,0,0,60.00
520.85,23.29,0,0,OK,0,0,60.00
521.36,23.29,0,0,OK,0,0,60.00
521.87,23.29,0,0,OK,0,0,60.00
522.37,23.29,0,0,OK,0,0,60.00
522.88,23.29,0,0,OK,0,0,60.00
523.39,23.29,0,0,OK,0,0,60.00
523.89,23.29,0,0,OK,0,0,60.00
524.40,23.29,0,0,OK,0,0,60.00
524.91,23.29,0,0,OK,0,0,60.00
525.41,23.29,0,0,OK,0,0,60.00
525.92,23.29,0,0,OK,0,0,60.00
526.43,23.29,0,0,OK,0,0,60.00
526.93,23.29,0,0,OK,0,0,60.00
527.44,23.29,0,0,OK,0,0,60.00
527.95,23.29,0,0,OK,0,0,60.00
528.45,23.29,0,0,OK,0,0,60.00
528.96,23.29,0,0,OK,0,0,60.00
529.47,23.29,0,0,OK,0,0,60.00
529.97,23.29,0,0,OK,0,0,60.00
530.48,23.29,0,0,OK,0,0,60.00
530.99,23.29,0,0,OK,0,0,60.00
531.50,23.29,0,0,OK,0,0,60.00
532.00,23.29,0,0,OK,0,0,60.00
532.51,23.29,0,0,OK,0,0,60.00
533.02,23.29,0,0,OK,0,0,60.00
533.52,23.29,0,0,OK,0,0,60.00
534.03,23.29,0,0,OK,0,0,60.00
534.54,23.29,0,0,OK,0,0,60.00
535.04,23.29,0,0,OK,0,0,60.00
535.55,23.29,0,0,OK,0,0,60.00
536.06,23.29,0,0,OK,0,0,60.00
536.56,23.29,0,0,OK,0,0,60.00
537.07,23.29,0,0,OK,0,0,60.00
537.58,23.29,0,0,OK,0,0,60.00
538.08,23.29,0,0,OK,0,0,60.00
538.59,23.29,0,0,OK,0,0,60.00
539.10,23.29,0,0,OK,0,0,60.00
539.60,23.29,0,0,OK,0,0,60.00
540.11,23.29,0,0,OK,0,0,60.00
540.62,23.29,0,0,OK,0,0,60.00
541.13,23.29,0,0,OK,0,0,60.00
541.63,23.29,0,0,OK,0,0,60.00
542.14,23.29,0,0,OK,0,0,60.00
542.65,23.29,0,0,OK,0,0,60.00
543.15,23.29,0,0,OK,0,0,60.00
543.66,23.29,0,0,OK,0,0,60.00
544.16,23.29,0,0,OK,0,0,60.00
544.67,23.29,0,0,OK,0,0,60.00
545.18,23.29,0,0,OK,0,0,60.00
545.69,23.29,0,0,OK,0,0,60.00
546.19,23.29,0,0,OK,0,0,60.00
546.70,23.29,0,0,OK,0,0,60.00
547.21,23.29,0,0,OK,0,0,60.00
547.71,23.29,0,0,OK,0,0,60.00
548.22,23.29,0,0,OK,0,0,60.00
548.73,23.29,0,0,OK,0,0,60.00
549.23,23.29,0,0,OK,0,0,60.00
549.74,23.29,0,0,OK,0,0,60.00
550.25,23.29,0,0,OK,0,0,60.00
550.76,23.29,0,0,OK,0,0,60.00
551.26,23.28,0,0,OK,0,0,60.00
551.77,23.28,0,0,OK,0,0,60.00
552.28,23.29,0,0,OK,0,0,60.00
552.78,23.28,0,0,OK,0,0,60.00
553.29,23.28,0,0,OK,0,0,60.00
553.79,23.28,0,0,OK,0,0,60.00
554.30,23.28,0,0,OK,0,0,60.00
554.81,23.28,0,0,OK,0,0,60.00
555.32,23.28,0,0,OK,0,0,60.00
555.82,23.28,0,0,OK,0,0,60.00
556.33,23.28,0,0,OK,0,0,60.00
556.84,23.28,0,0,OK,0,0,60.00
557.34,23.28,0,0,OK,0,0,60.00
557.85,23.28,0,0,OK,0,0,60.00
558.36,23.28,0,0,OK,0,0,60.00
558.86,23.28,0,0,OK,0,0,60.00
559.37,23.28,0,0,OK,0,0,60.00
559.88,23.28,0,0,OK,0,0,60.00
560.39,23.28,0,0,OK,0,0,60.00
560.89,23.28,0,0,OK,0,0,60.00
561.40,23.28,0,0,OK,0,0,60.00
561.91,23.28,0,0,OK,0,0,60.00
562.41,23.28,0,0,OK,0,0,60.00
562.92,23.28,0,0,OK,0,0,60.00
563.43,23.28,0,0,OK,0,0,60.00
563.93,23.28,0,0,OK,0,0,60.00
564.44,23.28,0,0,OK,0,0,60.00
564.95,23.28,0,0,OK,0,0,60.00
565.45,23.28,0,0,OK,0,0,60.00
565.96,23.27,0,0,OK,0,0,60.00
566.47,23.27,0,0,OK,0,0,60.00
566.97,23.27,0,0,OK,0,0,60.00
567.48,23.27,0,0,OK,0,0,60.00
567.99,23.27,0,0,OK,0,0,60.00
568.49,23.27,0,0,OK,0,0,60.00
569.00,23.27,0,0,OK,0,0,60.00
569.51,23.27,0,0,OK,0,0,60.00
570.01,23.27,0,0,OK,0,0,60.00
570.52,23.27,0,0,OK,0,0,60.00
571.03,23.27,0,0,OK,0,0,60.00
571.53,23.27,0,0,OK,0,0,60.00
572.04,23.26,0,0,OK,0,0,60.00
572.55,23.26,0,0,OK,0,0,60.00
573.06,23.26,0,0,OK,0,0,60.00
573.56,23.26,0,0,OK,0,0,60.00
574.07,23.26,0,0,OK,0,0,60.00
574.58,23.26,0,0,OK,0,0,60.00
575.08,23.26,0,0,OK,0,0,60.00
575.59,23.26,0,0,OK,0,0,60.00
576.10,23.26,0,0,OK,0,0,60.00
576.60,23.26,0,0,OK,0,0,60.00
577.11,23.26,0,0,OK,0,0,60.00
577.62,23.26,0,0,OK,0,0,60.00
578.12,23.25,0,0,OK,0,0,60.00
578.63,23.25,0,0,OK,0,0,60.00
579.14,23.25,0,0,OK,0,0,60.00
579.64,23.25,0,0,OK,0,0,60.00
580.15,23.25,0,0,OK,0,0,60.00
580.66,23.25,0,0,OK,0,0,60.00
581.16,23.25,0,0,OK,0,0,60.00
581.67,23.25,0,0,OK,0,0,60.00
582.18,23.25,0,0,OK,0,0,60.00
582.69,23.24,0,0,OK,0,0,60.00
583.19,23.24,0,0,OK,0,0,60.00
583.70,23.24,0,0,OK,0,0,60.00
584.21,23.24,0,0,OK,0,0,60.00
584.71,23.24,0,0,OK,0,0,60.00
585.22,23.24,0,0,OK,0,0,60.00
585.72,23.24,0,0,OK,0,0,60.00
586.23,23.24,0,0,OK,0,0,60.00
586.74,23.23,0,0,OK,0,0,60.00
587.25,23.23,0,0,OK,0,0,60.00
587.75,23.23,0,0,OK,0,0,60.00
588.26,23.23,0,0,OK,0,0,60.00
588.77,23.23,0,0,OK,0,0,60.00
589.27,23.23,0,0,OK,0,0,60.00
589.78,23.23,0,0,OK,0,0,60.00
590.29,23.23,0,0,OK,0,0,60.00
590.79,23.23,0,0,OK,0,0,60.00
591.30,23.23,0,0,OK,0,0,60.00
591.81,23.23,0,0,OK,0,0,60.00
592.32,23.23,0,0,OK,0,0,60.00
592.82,23.23,0,0,OK,0,0,60.00
593.33,23.22,0,0,OK,0,0,60.00
593.84,23.22,0,0,OK,0,0,60.00
594.34,23.22,0,0,OK,0,0,60.00
594.85,23.22,0,0,OK,0,0,60.00
595.35,23.22,0,0,OK,0,0,60.00
595.86,23.22,0,0,OK,0,0,60.00
596.37,23.22,0,0,OK,0,0,60.00
596.88,23.22,0,0,OK,0,0,60.00
597.38,23.22,0,0,OK,0,0,60.00
597.89,23.22,0,0,OK,0,0,60.00
598.40,23.22,0,0,OK,0,0,60.00
598.90,23.22,0,0,OK,0,0,60.00
599.41,23.22,0,0,OK,0,0,60.00
599.92,23.22,0,0,OK,0,0,60.00
600.42,23.22,0,0,OK,0,0,60.00
600.93,23.22,0,0,OK,0,0,60.00
601.44,23.22,0,0,OK,0,0,60.00
601.95,23.22,0,0,OK,0,0,60.00
602.45,23.22,0,0,OK,0,0,60.00
602.96,23.22,0,0,OK,0,0,60.00
603.47,23.22,0,0,OK,0,0,60.00
603.97,23.22,0,0,OK,0,0,60.00
604.48,23.22,0,0,OK,0,0,60.00
604.99,23.22,0,0,OK,0,0,60.00
605.49,23.22,0,0,OK,0,0,60.00
606.00,23.22,0,0,OK,0,0,60.00
606.51,23.22,0,0,OK,0,0,60.00
607.01,23.22,0,0,OK,0,0,60.00
607.52,23.22,0,0,OK,0,0,60.00
608.03,23.22,0,0,OK,0,0,60.00
608.53,23.22,0,0,OK,0,0,60.00
609.04,23.22,0,0,OK,0,0,60.00
609.55,23.22,0,0,OK,0,0,60.00
610.05,23.22,0,0,OK,0,0,60.00
610.56,23.22,0,0,OK,0,0,60.00
611.07,23.22,0,0,OK,0,0,60.00
611.57,23.22,0,0,OK,0,0,60.00
612.08,23.22,0,0,OK,0,0,60.00
612.59,23.22,0,0,OK,0,0,60.00
613.09,23.22,0,0,OK,0,0,60.00
