time_s,temperature_C,pwm,heat_cool,safety,heat_pwm_firmware,cool_pwm_firmware,limit_C
306.53,22.00,0,0,OK,0,0,60.00
307.04,22.01,0,0,OK,0,0,60.00
307.54,22.02,0,0,OK,0,0,60.00
308.05,22.02,0,0,OK,0,0,60.00
308.55,22.03,0,0,OK,0,0,60.00
309.06,22.04,0,0,OK,0,0,60.00
309.57,22.04,0,0,OK,0,0,60.00
310.08,22.05,0,0,OK,0,0,60.00
310.58,22.06,0,0,OK,0,0,60.00
311.09,22.06,0,0,OK,0,0,60.00
311.60,22.07,0,0,OK,0,0,60.00
312.10,22.07,0,0,OK,0,0,60.00
312.61,22.07,0,0,OK,0,0,60.00
313.12,22.08,0,0,OK,0,0,60.00
313.62,22.08,0,0,OK,0,0,60.00
314.13,22.08,0,0,OK,0,0,60.00
314.64,22.09,0,0,OK,0,0,60.00
315.14,22.09,0,0,OK,0,0,60.00
315.65,22.09,0,0,OK,0,0,60.00
316.16,22.10,0,0,OK,0,0,60.00
316.67,22.09,70,0,OK,0,70,60.00
317.18,22.07,70,0,OK,0,70,60.00
317.69,22.01,75,0,OK,0,75,60.00
318.20,21.91,158,0,OK,0,158,60.00
318.71,21.79,184,0,OK,0,184,60.00
319.23,21.59,198,0,OK,0,198,60.00
319.74,21.33,252,0,OK,0,252,60.00
320.25,21.03,252,0,OK,0,252,60.00
320.76,20.67,252,0,OK,0,252,60.00
321.27,20.28,252,0,OK,0,252,60.00
321.78,19.89,252,0,OK,0,252,60.00
322.30,19.50,252,0,OK,0,252,60.00
322.81,19.13,252,0,OK,0,252,60.00
323.32,18.76,252,0,OK,0,252,60.00
323.83,18.41,252,0,OK,0,252,60.00
324.34,18.07,252,0,OK,0,252,60.00
324.85,17.74,252,0,OK,0,252,60.00
325.36,17.42,252,0,OK,0,252,60.00
325.87,17.11,252,0,OK,0,252,60.00
326.38,16.81,252,0,OK,0,252,60.00
326.89,16.52,252,0,OK,0,252,60.00
327.41,16.24,252,0,OK,0,252,60.00
327.92,15.95,252,0,OK,0,252,60.00
328.43,15.68,252,0,OK,0,252,60.00
328.94,15.41,252,0,OK,0,252,60.00
329.45,15.15,252,0,OK,0,252,60.00
329.96,14.89,252,0,OK,0,252,60.00
330.47,14.63,252,0,OK,0,252,60.00
330.98,14.38,252,0,OK,0,252,60.00
331.49,14.13,252,0,OK,0,252,60.00
332.00,13.90,252,0,OK,0,252,60.00
332.52,13.65,252,0,OK,0,252,60.00
333.03,13.42,252,0,OK,0,252,60.00
333.54,13.18,252,0,OK,0,252,60.00
334.05,12.96,252,0,OK,0,252,60.00
334.56,12.74,252,0,OK,0,252,60.00
335.07,12.51,252,0,OK,0,252,60.00
335.58,12.29,252,0,OK,0,252,60.00
336.09,12.07,252,0,OK,0,252,60.00
336.60,11.86,252,0,OK,0,252,60.00
337.11,11.64,252,0,OK,0,252,60.00
337.63,11.43,252,0,OK,0,252,60.00
338.14,11.22,252,0,OK,0,252,60.00
338.65,11.02,252,0,OK,0,252,60.00
339.16,10.81,252,0,OK,0,252,60.00
339.67,10.61,252,0,OK,0,252,60.00
340.18,10.41,252,0,OK,0,252,60.00
340.69,10.21,252,0,OK,0,252,60.00
341.20,10.01,252,0,OK,0,252,60.00
341.71,9.82,252,0,OK,0,252,60.00
342.22,9.62,252,0,OK,0,252,60.00
342.73,9.42,252,0,OK,0,252,60.00
343.24,9.24,252,0,OK,0,252,60.00
343.75,9.05,252,0,OK,0,252,60.00
344.26,8.85,252,0,OK,0,252,60.00
344.77,8.67,252,0,OK,0,252,60.00
345.28,8.48,252,0,OK,0,252,60.00
345.79,8.29,252,0,OK,0,252,60.00
346.30,8.11,252,0,OK,0,252,60.00
346.81,7.92,252,0,OK,0,252,60.00
347.32,7.75,252,0,OK,0,252,60.00
347.83,7.57,225,0,OK,0,225,60.00
348.35,7.39,205,0,OK,0,205,60.00
348.86,7.24,205,0,OK,0,205,60.00
349.37,7.13,205,0,OK,0,205,60.00
349.88,7.03,151,0,OK,0,151,60.00
350.39,6.96,139,0,OK,0,139,60.00
350.90,6.92,139,0,OK,0,139,60.00
351.41,6.93,139,0,OK,0,139,60.00
351.92,6.96,139,0,OK,0,139,60.00
352.43,7.00,139,0,OK,0,139,60.00
352.94,7.03,139,0,OK,0,139,60.00
353.45,7.06,139,0,OK,0,139,60.00
353.96,7.09,139,0,OK,0,139,60.00
354.47,7.11,139,0,OK,0,139,60.00
354.98,7.13,139,0,OK,0,139,60.00
355.49,7.14,139,0,OK,0,139,60.00
356.00,7.15,139,0,OK,0,139,60.00
356.51,7.15,139,0,OK,0,139,60.00
357.02,7.16,139,0,OK,0,139,60.00
357.53,7.16,139,0,OK,0,139,60.00
358.04,7.15,139,0,OK,0,139,60.00
358.55,7.14,139,0,OK,0,139,60.00
359.06,7.14,139,0,OK,0,139,60.00
359.57,7.12,139,0,OK,0,139,60.00
360.08,7.11,139,0,OK,0,139,60.00
360.59,7.09,139,0,OK,0,139,60.00
361.10,7.07,139,0,OK,0,139,60.00
361.61,7.05,139,0,OK,0,139,60.00
362.12,7.03,139,0,OK,0,139,60.00
362.63,7.00,139,0,OK,0,139,60.00
363.14,6.98,139,0,OK,0,139,60.00
363.65,6.96,139,0,OK,0,139,60.00
364.16,6.93,139,0,OK,0,139,60.00
364.67,6.90,139,0,OK,0,139,60.00
365.18,6.88,139,0,OK,0,139,60.00
365.69,6.85,139,0,OK,0,139,60.00
366.20,6.83,139,0,OK,0,139,60.00
366.71,6.81,139,0,OK,0,139,60.00
367.22,6.79,16,1,OK,16,0,60.00
367.73,6.85,29,1,OK,29,0,60.00
368.24,7.03,42,1,OK,42,0,60.00
368.75,7.30,42,1,OK,42,0,60.00
369.26,7.65,42,1,OK,42,0,60.00
369.76,8.02,42,1,OK,42,0,60.00
370.27,8.41,42,1,OK,42,0,60.00
370.78,8.79,42,1,OK,42,0,60.00
371.29,9.16,42,1,OK,42,0,60.00
371.80,9.52,42,1,OK,42,0,60.00
372.30,9.88,42,1,OK,42,0,60.00
372.81,10.23,42,1,OK,42,0,60.00
373.32,10.55,42,1,OK,42,0,60.00
373.83,10.87,42,1,OK,42,0,60.00
374.34,11.18,42,1,OK,42,0,60.00
374.85,11.48,42,1,OK,42,0,60.00
375.36,11.77,42,1,OK,42,0,60.00
375.87,12.05,42,1,OK,42,0,60.00
376.38,12.33,42,1,OK,42,0,60.00
376.88,12.60,42,1,OK,42,0,60.00
377.39,12.86,42,1,OK,42,0,60.00
377.90,13.12,42,1,OK,42,0,60.00
378.41,13.38,42,1,OK,42,0,60.00
378.92,13.63,42,1,OK,42,0,60.00
379.43,13.87,42,1,OK,42,0,60.00
379.94,14.11,42,1,OK,42,0,60.00
380.45,14.34,42,1,OK,42,0,60.00
380.95,14.57,42,1,OK,42,0,60.00
381.46,14.80,42,1,OK,42,0,60.00
381.97,15.02,42,1,OK,42,0,60.00
382.48,15.24,42,1,OK,42,0,60.00
382.99,15.46,42,1,OK,42,0,60.00
383.50,15.67,42,1,OK,42,0,60.00
384.01,15.88,42,1,OK,42,0,60.00
384.52,16.09,42,1,OK,42,0,60.00
385.03,16.29,42,1,OK,42,0,60.00
385.53,16.49,42,1,OK,42,0,60.00
386.04,16.69,42,1,OK,42,0,60.00
386.55,16.89,42,1,OK,42,0,60.00
387.06,17.08,42,1,OK,42,0,60.00
387.57,17.27,42,1,OK,42,0,60.00
388.08,17.46,42,1,OK,42,0,60.00
388.59,17.65,42,1,OK,42,0,60.00
389.10,17.83,42,1,OK,42,0,60.00
389.61,18.02,42,1,OK,42,0,60.00
390.11,18.21,42,1,OK,42,0,60.00
390.62,18.38,42,1,OK,42,0,60.00
391.13,18.57,42,1,OK,42,0,60.00
391.64,18.74,42,1,OK,42,0,60.00
392.15,18.92,42,1,OK,42,0,60.00
392.66,19.09,42,1,OK,42,0,60.00
393.17,19.27,42,1,OK,42,0,60.00
393.68,19.44,42,1,OK,42,0,60.00
394.19,19.62,42,1,OK,42,0,60.00
394.69,19.79,42,1,OK,42,0,60.00
395.20,19.96,42,1,OK,42,0,60.00
395.71,20.13,42,1,OK,42,0,60.00
396.22,20.30,42,1,OK,42,0,60.00
396.73,20.47,42,1,OK,42,0,60.00
397.24,20.64,42,1,OK,42,0,60.00
397.75,20.80,42,1,OK,42,0,60.00
398.26,20.96,42,1,OK,42,0,60.00
398.77,21.13,42,1,OK,42,0,60.00
399.27,21.29,42,1,OK,42,0,60.00
399.78,21.45,42,1,OK,42,0,60.00
400.29,21.60,42,1,OK,42,0,60.00
400.80,21.76,42,1,OK,42,0,60.00
401.31,21.92,42,1,OK,42,0,60.00
401.82,22.07,42,1,OK,42,0,60.00
402.33,22.22,42,1,OK,42,0,60.00
402.84,22.37,42,1,OK,42,0,60.00
403.35,22.52,42,1,OK,42,0,60.00
403.86,22.67,42,1,OK,42,0,60.00
404.36,22.81,42,1,OK,42,0,60.00
404.87,22.96,42,1,OK,42,0,60.00
405.38,23.11,42,1,OK,42,0,60.00
405.89,23.25,42,1,OK,42,0,60.00
406.40,23.39,42,1,OK,42,0,60.00
406.91,23.53,42,1,OK,42,0,60.00
407.42,23.67,42,1,OK,42,0,60.00
407.93,23.80,42,1,OK,42,0,60.00
408.44,23.94,42,1,OK,42,0,60.00
408.94,24.08,42,1,OK,42,0,60.00
409.45,24.22,42,1,OK,42,0,60.00
409.96,24.35,42,1,OK,42,0,60.00
410.47,24.48,42,1,OK,42,0,60.00
410.98,24.62,42,1,OK,42,0,60.00
411.49,24.75,42,1,OK,42,0,60.00
412.00,24.87,42,1,OK,42,0,60.00
412.51,25.01,42,1,OK,42,0,60.00
413.02,25.14,42,1,OK,42,0,60.00
413.52,25.27,42,1,OK,42,0,60.00
414.03,25.39,42,1,OK,42,0,60.00
414.54,25.52,42,1,OK,42,0,60.00
415.05,25.64,42,1,OK,42,0,60.00
415.56,25.77,42,1,OK,42,0,60.00
